"V1"
"131",37614.7138958866
"132",107833.104826646
"133",298960.228404461
"134",35104.3809821617
"135",22756.0650300976
"136",14984.4853616953
"137",48511.6921532728
"138",64972.0691755052
"139",400311.761453746
"140",5250.16320192816
"141",56864.7518781406
"142",24376.6746591923
"143",50977.38393456
"144",114959.398101284
"145",2080.99632393476
"146",2249.71074157954
"147",7709.43162788077
"148",3150.53604780137
"149",20742.6675221585
"150",30431.2837157832
"151",456890.985083737
"152",709047.427754773
"153",62991.5673630805
"154",1002.01265370846
"155",24045.9818829291
"156",4233.31642071902
"157",204539.831143688
"158",100105.089915202
"159",38055.107763126
"160",4199.29237079621
"161",4995.96602100136
"162",48406.7180102255
"163",289540.413107792
"164",121865.068070054
"165",81279.2057254301
"166",5861.85720414668
"167",26039.8007368753
"168",74018.3088530505
"169",330103.86237518
"170",372165.284417693
"171",61753.9522364737
"172",19891.0235373974
"173",17006.5108237863
"174",81149.9681250948
"175",103716.059287999
"176",13207.7891645059
"177",63326.8164590532
"178",160758.665817345
"179",24719.3173394361
"180",1093.3309567906
"181",9763.34781415762
"182",28267.3436881392
"183",9440.05961956086
"184",8866.59189221263
"185",2190.10359395481
"186",31322.2350404031
"187",32087.8597417785
"188",89980.4698994022
"189",30662.7989672426
"190",5034.45419798048
"191",53806.0388546725
"192",39809.432293624
"193",1691.47403232754
"194",5242.93234854937
"195",22595.4361888323
"196",26072.9101647293
"197",19556.5198195578
"198",4605.6325607449
"199",128126.645464833
"200",62179.512472704
"201",287141.611194615
"202",241551.296612079
"203",19313.3478674889
"204",487518.812985294
"205",56645.6706838016
"206",1255.13851115107
"207",20489.763468504
"208",63790.9306918982
"209",7848.45931398869
"210",31841.6893222915
"211",20141.7077881695
"212",2803.01758396625
"213",Inf
"214",123875.267538281
"215",115454.665264237
"216",28077.677911096
"217",95147.3525833171
"218",28267.6646770523
"219",1515.16268126667
"220",1998.51174855231
"221",36088.6099303068
"222",14891.2470614017
"223",10154.7004790306
"224",5375.27862567452
"225",23192.0771458605
"226",62341.9858685189
"227",245592.086968072
"228",85556.6476795565
"229",140933.839803036
"230",190282.32743347
"231",38568.4669140591
"232",17349.7740158737
"233",30384.4960909475
"234",68610.865609348
"235",29104.8961516029
"236",42294.133181333
"237",23359.1209306272
"238",101895.967962263
"239",107916.214454826
"240",292291.890062919
"241",75297.3108848642
"242",4244.24940848349
"243",134503.833609823
"244",60712.916757226
"245",2435.40950495004
"246",2019.71620750427
"247",7130.22382700443
"248",25378.1487883318
"249",25125.5565235623
"250",120602.718805253
"251",2748.43209397792
"252",85979.4057064821
"253",142195.778830942
"254",79812.6867725788
"255",99095.6982428894
"256",142759.184710333
"257",22796.8869346972
"258",7574.95008198914
"259",4587.96627110241
"260",23621.8768493841
"261",13511.3722803592
"262",41785.8853579181
"263",37483.9286190351
"264",22868.793607324
"265",41783.9412443276
"266",620096.417246507
"267",294639.192326441
"268",19333.6356797219
"269",1043.19474311173
"270",31223.1302618966
"271",89260.1770077754
"272",416493.746413471
"273",194708.729496304
"274",25003.6504656386
"275",6197.93110734223
"276",5173.87537825106
"277",4284.21565770357
"278",438203.525593209
"279",97530.9022695097
"280",15538.770734042
"281",1740.09118282796
"282",10968.7808873355
"283",45575.4428201327
"284",712043.484827865
"285",359660.644216956
"286",38497.4291890853
"287",895.097858116033
"288",8232.21836286784
"289",36551.832846686
"290",690056.750217019
"291",97252.1765564472
"292",96239.3788090623
"293",5404.25624006987
"294",51916.373670786
"295",9619.98768627644
"296",12014.7857295274
"297",135506.560049102
"298",21103.8804823757
"299",17982.3974987864
"300",61675.6944976495
"301",174384.501282265
"302",4231.71809446065
"303",603488.982853613
"304",120800.960082007
"305",8562.60159935057
"306",4103.51191484927
"307",Inf
"308",12583.5894954727
"309",15008.8651090563
"310",128390.170967277
"311",34623.06356907
"312",22755.7756533625
"313",64954.1884022424
"314",265388.754549881
"315",83942.9682001493
"316",918375.593952264
"317",214842.08436113
"318",9867.64118468759
"319",6642.05936205389
"320",2482.58496600388
"321",16266.5309897959
"322",23630.3512110122
"323",317488.032885843
"324",59395.5016604055
"325",8960.22612673046
"326",135100.220388081
"327",277020.390384203
"328",95948.3408940705
"329",565248.779845366
"330",116449.107276366
"331",33216.6503672081
"332",3705.09777614475
"333",50558.6837520006
"334",8223.16585441676
"335",11528.0689491928
"336",50050.3057473615
"337",15386.7845428587
"338",27117.4653821288
"339",45263.3634771694
"340",143269.60387954
"341",44400.5801423412
